user_id,username,password,role,email
987,user987,rA2XsGzcY!,user,user987531@outlook.com
988,user988,$hxB4rf50u,user,user988891@yahoo.com
989,user989,+xp6dLdgCD,user,user989448@yahoo.com
990,user990,$FY^mL9x8e,user,user990554@outlook.com
991,user991,&e8OiW#OGQ,admin,user991947@gmail.com
992,user992,dhl+3K(n@e,admin,user992493@yahoo.com
993,user993,@H5fDqMT6P,admin,user993598@outlook.com
994,user994,@+3)UizWB2,admin,user994577@yahoo.com
995,user995,$sGV7VF))^,admin,user995118@outlook.com
996,user996,d4IH3rml+b,admin,user996815@outlook.com
997,user997,z!1lkApgbm,admin,user997216@outlook.com
998,user998,(2FkLxE&+6,admin,user998781@outlook.com
999,user999,_XE2ZeJZ4e,admin,user999249@outlook.com
1000,user1000,$k^u8F7Qg7,admin,user1000265@gmail.com
1001,sri,ilin,admin,sri808@gmail.com
1002,mathi,sri,admin,mathi704@yahoo.com
